token_id,block_timestamp,block_number,transaction_index,liquidity_change,liquidity,transaction_hash
166560,2021-12-16T08:55:47,13815261,238,-5953624343286388,0,0xef3983cd6cdde23f33db643bbd7dd9545ee63579df29cf9739556c8f0411c2d6
167753,2021-12-16T09:19:18,13815374,314,11840442289743236,11840442289743236,0xe388e4bc9a7434ce2fdd5758d28e980233e02b87c1e442ea7e535d8e5a7f4afa
65122,2021-12-16T14:37:56,13816754,349,-1255029908564144,0,0x571dc479c645cefeb6e41dbac9d279ede9224cb3185656a8db5cb550703397e9
167753,2021-12-17T12:46:04,13822699,324,-11840442289743236,0,0xc0022e645fbf46a0b74cc637955dfcd9d18a5a2dbbf6a171d000ee5e23fdf00a
166423,2021-12-18T12:41:18,13829182,110,-8380778102475564,0,0x3fe2dfe3a4a46b8c11e86e91487dc17ae50e054f8134bda6eaf1c9011d9abf2a
166641,2021-12-19T10:37:27,13835046,138,3847143241548160257,5690253896564059652,0x81d3b745e859f149305da1ad46758afab478abb66c59810fdc6673aa6a5c7268
169095,2021-12-19T17:32:21,13836954,8,6189439544614663,6189439544614663,0x0c892855f2ec744ec52d405312a4464da035457138f903e95bb36de4355a4183
169096,2021-12-19T17:34:38,13836962,164,136374137011620,136374137011620,0xd1df378d93e35867c39071986fa8456e16dc1986b9c3135d5e475b69402a96a2
169153,2021-12-19T21:57:07,13838109,117,156993304348666,156993304348666,0xc096e4bae5c34eabbe9f175787d93528a7fb98d50287c6c93bb7d23b5dcb3651
169153,2021-12-19T22:00:28,13838127,44,121538201796233,278531506144899,0xb63a8b278e918eec8c70466439367f201a3a628e2e446e7c7f2fe3055a86cb77
166641,2021-12-20T08:18:36,13840921,94,-5690253896564059652,0,0xac9107c31e32aa65f4b586b0e868f55254e86ff97720aedd38f04f79050b9393
169296,2021-12-20T08:19:45,13840929,144,5759315586841161071,5759315586841161071,0x2cb452928b7d2b8a729d7f1e62727e481ab29c3dba86aead3749cfb2e9c96773
169562,2021-12-21T00:11:31,13845289,310,4560001956113,4560001956113,0xe9d659d78fd7dcb67ad95df2d3c95114e3a247f59f351827982aa700ccb78114
169296,2021-12-21T06:42:41,13847005,76,2221852813431772996,7981168400272934067,0x6a8b4dfa2d022f191b015487b6f24880472bdab3da34ec615de02a7cb6a810dc
169562,2021-12-21T17:21:38,13849851,356,161386851734931,165946853691044,0x09dab5f17a6730730a8c4773ebe0320468e4ba40beece09c0c59e61f9f694dda
170145,2021-12-22T04:35:48,13852872,75,6945633358182650,6945633358182650,0x05cfa8cfd6eb7c78c17a88da2c1cda5b84d0000128c1df79942167f39389a2f7
170157,2021-12-22T05:10:04,13853025,334,1279565636660507,1279565636660507,0x9242c1385b85f635d4b7fcc8224bcebb64fe05c98a6064ca7228f58c493dd787
170268,2021-12-22T09:48:26,13854279,316,1203593685951593,1203593685951593,0x9024074b70103ebf0ce9913c5a8341a4a3beff0afac6c154e655442d0f4c4722
170157,2021-12-23T00:24:43,13858221,251,-1279565636660507,0,0x8a7a2b8e4d2042f2c2232b9d8b1e5e04b8eaba970f55e4263fe9e5adbd510b61
170922,2021-12-24T00:54:19,13864761,104,94681135228197544,94681135228197544,0xa4825420db58876b80396438d3db28ce2b94783c19ca32dc488fdc7a984c04f9
169296,2021-12-24T01:59:37,13865039,144,-7981168400272934067,0,0x7df4376ff8eceedec08f5e363c0706e3377cc75c1a47c45a38bd67030e082918
170922,2021-12-24T03:15:37,13865382,184,-94681135228197544,0,0xbe8890ba9f91459c5a29d90dc117fab24d04595f7f89a2927703c9355b928139
169296,2021-12-24T03:22:28,13865415,124,8028476152646953075,8028476152646953075,0x6f8c1583809dae76ddcac6a15a766afd4b601e579819f72fd1c14808bb57ce16
170997,2021-12-24T04:27:00,13865714,131,37064196161504207,37064196161504207,0x627e1a8a4e6d0ac20894054dd1b648c38a8662db998f74f41d52e5bdb4c9f4e4
170997,2021-12-24T05:44:23,13866075,133,-37064196161504207,0,0x02bccf1e682f940d07b4c761cf10c84b40614eee08960531df1e0eeddbc9f714
171085,2021-12-24T07:55:29,13866681,237,8427641396828321,8427641396828321,0xecb743b288984064c230bcb801724dc624246420a09ad3f72289f0738138a6d0
171205,2021-12-24T12:26:23,13867871,66,51863216371119370,51863216371119370,0xe675a48e76f40cb9d1389834fec41f8641b2358e5d313034e20df3afed09d039
171205,2021-12-24T13:07:31,13868065,188,-51863216371119370,0,0x00eb612389e1e38a170e6ceffed21f9ee6b8571f767a01a67f86eca082df8c0f
169096,2021-12-24T19:31:59,13869786,307,-136374137011620,0,0xb116fd2f1bf33c637790b53d07710d3828f52145609b39de111c7921d71c7ac1
170145,2021-12-24T23:10:46,13870779,69,-6945633358182650,0,0x1a303cb318c3e99afbc22de5df065b449e5d208dd5f8e32390c552da860158c7
171085,2021-12-25T03:15:42,13871866,185,-8427641396828321,0,0x5fd895111b63e9385f4c8357f3684d4ea5c592c91494d74fe27d890fa9480930
172810,2021-12-25T20:34:57,13876530,62,1164732004032719266,1164732004032719266,0xad5bbc1f2cb9187864d6ecc8fa73867b9250fe8e1a585d9e68e741c9df445b0a
169095,2021-12-26T20:26:07,13882951,163,-6189439544614663,0,0x52fadb628f3ae106407c0f23d00b9716d34c56434922a0e3a95c87549b4cf1fa
173911,2021-12-27T02:23:37,13884581,43,3309142820839512,3309142820839512,0x9b15447ddaeb6ad4912f288cfd483edc29a8b32e573dea9883cdf4324dd8f118
169296,2021-12-27T08:25:02,13886165,118,-2970536176479372637,5057939976167580438,0xbd8300bdf381b286e5472c53f63bae8e5c6c2d6b0a410055e55474a39da2d700
169296,2021-12-27T08:31:28,13886201,152,2976867425342069801,8034807401509650239,0x7cbd9f6144f4a055f19ed157c7ecec972574a9dbb8490a8273b3c29b1144e55b
174433,2021-12-28T05:45:07,13891916,188,79689312693704285,79689312693704285,0x88de1322eb7b28bc138e7bdc8104b3378a3c0a6c13e13ce1b9a628d76fccffaf
174673,2021-12-28T13:38:34,13894049,288,16603853892456372,16603853892456372,0x1f6c4b7219b1c2ee050ea42b04c5ab3c267b05aaf4e785de77fd52d8650c278c
169296,2021-12-28T19:53:40,13895736,105,-8034807401509650239,0,0x52ff5dcacc09881d02a21e5e15dd98e750cfe3ba6b5085638a2030469926fcf5
174803,2021-12-28T19:56:19,13895748,74,8057144342480967304,8057144342480967304,0x275256bd576c8078032ce354b6fe47c2b2e597c23f69d09e781071ccf87774b3
174811,2021-12-28T20:20:35,13895857,172,29443651434402839,29443651434402839,0x82f771ec9b602eac2ac270b267ee1fbda58e9c49baf9c95a7c9aade03d1cb100
174811,2021-12-28T20:42:35,13895946,222,-29443651434402839,0,0x4bd479fd6ab0b83fac7edf3a652c67b193cfc7a0e9fe561f673efae479212251
174817,2021-12-28T20:44:24,13895956,19,6250045680100859965,6250045680100859965,0x643f8d004000ac22dbb842bb1ee18eafa64ecaaebf063bf8d548d8fdebf16eb5
174935,2021-12-29T04:28:20,13898047,221,3528591948220141,3528591948220141,0x16575a2451a09b3c273df550116989836d5f1e1a3098a829aa34a4c774585f2e
174817,2021-12-29T13:43:47,13900563,131,-6250045680100859965,0,0xb8b5e560dd3a946c5d29197bce0b9d0520ae771e314560a2a79ebf56a21fbe06
174803,2021-12-29T13:46:00,13900568,131,-8057144342480967304,0,0xc0824dd40a4607863056591894a8f77b870b9793ecf0a667de984837294beb35
174803,2021-12-29T13:58:46,13900626,157,12219901505839175789,12219901505839175789,0xb2af1d8519ace456c8dbf96417dd1806611f13e1c90e56380afd4bd7c801fe2a
167058,2021-12-29T18:15:56,13901807,403,-7619235856610871,0,0x3890e0a43d808fec8d26bc75583fe8edeabf95a4c956aeaf8afddb8f48da244c
138747,2021-12-29T18:16:58,13901810,257,-21035421061761327,0,0x61cf4ba8322899f807be4e518d8a3fe37004f9273409b6b829a14b8af9707346
170145,2021-12-29T23:03:34,13903099,284,7820729730389093,7820729730389093,0x27be3275ad3b2953020c4f311f07918075deadc3d507b6a0be66d92342b577a5
175681,2021-12-30T04:02:40,13904463,117,14650891599619077,14650891599619077,0x3326dd0d87ff7a16ff1c78c9e545717291d23c893ebb8b969866554768dd0b9a
174803,2021-12-30T08:05:44,13905518,7,-12219901505839175789,0,0x3f54e6ec923e5ca90d33c3cc4f0ac981a8461d9a92b0763b016f0f13009e826b
175742,2021-12-30T08:10:06,13905537,225,9784348115520456435,9784348115520456435,0x66077403ada188250781ca861e70b5817f65fc3efd83a5732bc99bde83ffde88
175759,2021-12-30T09:51:33,13905957,109,28512678516909,28512678516909,0xc59622981a3c6a0e480fa1ed26922506d46137b98faf0cb7d2bf3f7f335e678a
175827,2021-12-30T13:13:57,13906899,312,133474429251270,133474429251270,0x4a3812dccd17749973878b7355de016967618ec709b3eb45e202f39857907ff7
170145,2021-12-30T16:21:47,13907720,336,-7820729730389093,0,0x2832d9d1d929c4833da25f96efe91f3f847f6f41d100dba6dd473eae85574d52
175742,2021-12-30T21:14:17,13909048,18,-9784348115520456435,0,0x55868d010df7e2e9f92c43616d52d7dcaf5e1b8405f44404e50de42d05f00c17
176054,2021-12-30T23:08:22,13909557,250,2977979513538800,2977979513538800,0x7f96c1391dbbb936e5fdfbceb29b644f87d3dfcfb8d976164a26700cdd18843c
176344,2021-12-31T12:56:15,13913251,124,313735305768278172,313735305768278172,0xa727c4cbe860c86ceac9f139bbe5d4a1c60dd0a7bc3f826bce0aa34acd94e5cb
172810,2021-12-31T13:18:40,13913357,263,-1164732004032719266,0,0x001ea4105d368505f6e723aaa690a17b44b32cc70b0bc738d728e6d93c8c6864
176349,2021-12-31T13:22:59,13913374,37,253073409726415411,253073409726415411,0x3225b1e4dc97b2601e546313f25818e26489ac99a5f532bdfdcb6787c7806ed8
176054,2021-12-31T19:36:07,13915001,224,-2977979513538800,0,0x8cca79eef73c8f73e27dd07f1779de3ffbfb7d75d8f6a2a1d28cde345780ac12
176639,2022-01-01T05:38:15,13917685,176,1051650050306296,1051650050306296,0x8f4eb405cb1b8408999cf9f3d26558407aed0f73bc5aa82ce0d2f3c05a5c7060
176686,2022-01-01T07:48:35,13918264,189,167063980470161,167063980470161,0x9b53bccdadf4141abb7261506553e45427649df5196de60ed7970ebd4eedd328
176935,2022-01-01T19:18:29,13921374,193,1272789366463466811,1272789366463466811,0xfbff8006c5c0dfb8b39322dc3a09fb82d8b5592aaa117905a861299e724f48b9
177115,2022-01-02T05:36:08,13924184,105,5919535505799335,5919535505799335,0x3150a38297d7c90ae21222bbc54dc4be91d91dcaed762f5762524b48b117261a
176935,2022-01-02T09:34:28,13925223,98,-1272789366463466811,0,0xa853231df425b488eaacf5c8f432e7105778a8724f80e99ef6f44a9b41dd1466
176639,2022-01-04T15:13:21,13939704,335,-1051650050306296,0,0x851eb16093a80ec0b40cf47fee9cef9ec3db494de2d7435e7e8764e09338d8b6
178609,2022-01-05T12:19:32,13945383,161,62823895317629153,62823895317629153,0x222523d59a35eb86d5fa88bac49e5db1489346fcc182d66ca1ec68b5fb51595a
178609,2022-01-06T00:25:43,13948694,234,-62823895317629153,0,0x5e76b0f5902479f1e39aaa4a64fa2b362a2bacc65e72237236df6086679b496d
178931,2022-01-06T06:56:21,13950386,321,9704855333361303,9704855333361303,0xe242a0447b91c37e28a632fcc8e86dd21f3598d7642217f28401e2a6709f4f7a
174433,2022-01-06T10:48:47,13951391,372,-79689312693704285,0,0x45f7865e9a4d26389df4777e1545e8fd59fc86e01ab8d9d0002d99d90cd2dda3
173911,2022-01-06T22:33:11,13954582,30,-3309142820839512,0,0x5184d54f522213b92e25b97f18e685079268f8daca84ff72c716a914eeea255b
177115,2022-01-07T03:26:38,13955881,18,-5919535505799335,0,0xee9c7bd531caa8efe71728f4c866f2cc934b7ab96ebd137a558d855a69a40d0b
175681,2022-01-07T04:09:59,13956075,109,-14650891599619077,0,0x4223b7f8d8f6c0e6441ddaf40ca29c2a100ec8a0cd9c8dc65ee2ef3cd2f66fe6
174673,2022-01-07T16:15:13,13959324,137,-16603853892456372,0,0xf5e6f8b3e369dea3b6efc86efe3115c1b96212f6b37b679405dc81038469d134
179637,2022-01-07T19:09:31,13960107,241,19282419143630130,19282419143630130,0xbcd1e7e5c3c9e962a7583bced17debbdd4a19b16b6dc23c5bd8b0e24b506a162
176686,2022-01-07T20:58:43,13960602,102,-167063980470161,0,0x8835a9c46bece2a428b0a58d3a855d7cb21c8df388c39dcb1b27e30742bacb1c
179928,2022-01-08T11:40:35,13964548,190,823430913831265,823430913831265,0x2fd0bc531815f3b3e3c269f21f7cfd5e5641cdeb38a9877095d25c30f06cb101
174935,2022-01-09T10:46:30,13970880,62,-3528591948220141,0,0x136f14dec32b0090080ae68e91e6e8311b4fabe5b395c0a7ad2db2d4d486a3c9
178931,2022-01-11T20:50:53,13986497,76,-9704855333361303,0,0x046ddbbc2ed3153f0d69920ae29f76fb8aeba3a91eba2a6759683b6b3d0b9962
169562,2022-01-12T17:49:08,13992145,109,2861419035771,168808272726815,0x4c32f63e3da15b487ae77c390dbbed60664c868147ab872c8dcff453421c3173
181786,2022-01-12T20:03:57,13992781,87,22395248213548087,22395248213548087,0xe8f41af6adbaf6577d8fd05d0993eea9f5d3410685580458c3f75e12cb8f5dbc
169562,2022-01-12T20:24:59,13992879,29,36075127786456,204883400513271,0xbf373aab2f45218634a7952cb12fe65d5ccdbef45ae03eb50049732be20bc38c
181786,2022-01-13T00:13:10,13993888,36,-22395248213548087,0,0x05ae100a24962947483cf91c2765ec52b836cc40dae28367702dfc1a37a727f7
169562,2022-01-13T20:56:14,13999438,234,-153662550384953,51220850128318,0x2930be1c06189220d48c79f919f42998a3b2c65d2a581a7250fd9fdbbdf6d6fe
182950,2022-01-16T10:39:59,14016024,76,5801226450401816,5801226450401816,0x2d6fa9b76184f227b189196ad96de228f6bc937ef9d0e9d8d31c4258953fa001
182950,2022-01-16T14:52:03,14017202,36,-5801226450401816,0,0x17cb9d0b6e0fd5067a73183c33c456455a07bd34585b7f5f1907b1ffd70579fe
183783,2022-01-18T13:56:02,14029898,279,251847761656218,251847761656218,0xd29850bb46f942afdb97b83e6e03c0bdee73a86e537bfea1c22ab0901cd4040b
183783,2022-01-19T12:08:59,14035896,131,270907037472426,522754799128644,0x14cde75ad2a584281520421577534c136257dbad3e4dfff14a6df90190eb705a
184360,2022-01-19T19:34:21,14037874,63,379555186864472874,379555186864472874,0xbfda2129e1411031d08d6a2af4cbab7841739bc05b795cbe996d5eaa9ad4914c
63561,2022-01-19T23:05:04,14038862,336,-307562349132943,0,0x4308324bffc335dfe3f470607c0c67606a6ba8cc68eb6c167936c0f28a95a2ec
53964,2022-01-20T01:52:55,14039620,195,-151039695121548,0,0x37164388576f204b41999f9625d655fec27a91a069e7f39a9ca7ce5986c42662
184360,2022-01-20T08:01:50,14041198,163,-189777593432236437,189777593432236437,0x4a24e37a72bc5ea4eb54ccf7ae97fcafc2aaa5747081b1219bf0c62995b3838c
184360,2022-01-20T21:28:49,14044886,336,-189777593432236437,0,0x229f50d5cbb41cb8d5486b7abc5422d5a9c92920a9878fefe31a70e3a09a9a7b
179637,2022-01-21T04:06:27,14046689,201,-19282419143630130,0,0x7d91679099345ba6161ee9d9d45e2f33000bc81424896f66fa714fc3cce70725
185062,2022-01-21T13:06:47,14049081,152,246757689145808,246757689145808,0x74bbe3f7ec0b271a1504a1c0bb20ab74feb87ef07e3eb9d4d6ace7d9a4dba029
185169,2022-01-21T20:13:30,14051007,174,236880261237157629,236880261237157629,0x42cc5c0e2d8ca3d300e6030bd1c78d5bff771dc82dc2e67cdc8067777ce91e76
185169,2022-01-22T17:28:19,14056743,328,-236880261237157629,0,0xdd12f9cf7c9c90d45f50769bea5bf0feb22661fdcd78d09f0c16a86499fba081
185568,2022-01-22T17:45:49,14056825,147,97712685696313045,97712685696313045,0x97e4190d85a60f3cd9ce3e9e00485443ce3b5bc013d3be216714c45d56b054bb
185062,2022-01-24T03:06:24,14065802,124,312852333176515,559610022322323,0x3c508bc42172cfaa0beb2c10fdcc0c8296d55aae62c815b15727f5552123a139
186438,2022-01-25T07:32:18,14073425,242,73758040810,73758040810,0x9ca3eef49b47bb47570bd072f43ce7213f445459aac8039e45012fa5c9c3bf3b
176344,2022-01-25T13:59:39,14075149,156,-313735305768278172,0,0xc9c70fa71fc43a4540538ad22483a2b3309550c942e75d4ded060fac6586d432
186537,2022-01-25T14:05:07,14075170,332,101227083995518810,101227083995518810,0x053a95a3429b8045ef623dc3888cae06f16711c75a1e319ee67436ea5585f309
176349,2022-01-26T05:29:56,14079394,225,-253073409726415411,0,0x027dda86de301bdad5bb90fd1e178d05e9b1af5adaa82d275b0c874c646e6db1
186751,2022-01-26T05:38:07,14079429,282,78196285064398977,78196285064398977,0x4bc00dc889f83e713731ab24f7c3862abf39116c44b32ce932645117d5583608
186835,2022-01-26T12:06:25,14081134,179,179273401674459889,179273401674459889,0x2d809e50418edb24eb2600c408cc9e2e3b16e96bd5b7c2363e74df8246ec4686
187003,2022-01-27T01:17:48,14084679,89,2314765094507350,2314765094507350,0x4cf8e6adc48b64485a977aa6e5db74d5254bc10b0adccd2e4c007c34fa3f4daf
186835,2022-01-27T06:30:15,14086120,357,-179273401674459889,0,0x862cf7bde5f6900cada9cdd123dbd526bd4d265e9159cf3ca2aae0ec38feb525
187137,2022-01-27T09:59:37,14087040,226,238158724808430943,238158724808430943,0xe9c2a3638c63e4fb31c9ca2b4a9fbdcad35a31c646ef6f9fff6cb0dc03bd9e70
187137,2022-01-27T18:22:13,14089304,66,-238158724808430943,0,0x2c1ed7e92906ce3bffeda69dc6625d223a59e5ce6080121b4fa743bea34added
187410,2022-01-28T07:17:08,14092748,307,2009688751457936,2009688751457936,0x736afcc809d9a61a7d99918985b0aa3efbc886b4f9910e652a762cd0c3475f9f
187470,2022-01-28T11:32:42,14093888,169,1678978682735571808,1678978682735571808,0xe7e7cb01c088a3518b5f3ec88657f55666a0b58b0c398e1d8e2991360fdc1127
185062,2022-01-28T14:00:30,14094572,43,990234032255546,1549844054577869,0x8fa597633d4f76f14abdc054bbee525d5758a8b3d51d4d5aa91f5f49e501a4d4
175827,2022-01-29T05:16:37,14098732,328,-133474429251270,0,0x90839009bd008fdf4284a38a84cb8eea5b8b411afa8bf94bd04ebc7fc280b119
187470,2022-01-30T16:01:47,14108078,120,-1678978682735571808,0,0x610fbfb328521263993604e3eafb301f638031910b1345bf95714b227e23d2dc
188106,2022-01-30T16:04:41,14108099,129,1667771070120423636,1667771070120423636,0x1e5e9deffec1454b8d2a5cd7a610984491fb0034249bfbb2bc22058a3ae66de3
188276,2022-01-31T07:51:00,14112398,91,716978026332976017,716978026332976017,0xd9807af7ed4093c344a7be8885aa888a81d259be44c0f8c671b35d6e8ab568e0
188369,2022-01-31T15:20:46,14114390,156,2090044295221927,2090044295221927,0x5f56fe2755474339cd3b25b8f3e071cf41065fae98964668f0bea180d577e9c3
188370,2022-01-31T15:23:48,14114404,302,3096540686663909,3096540686663909,0xc6ffa1bf0719798e9d13716b5bd73c573f7fe8ae4a146d8d21ad5ea7c9cf67ef
188370,2022-01-31T20:03:21,14115703,273,-3096540686663909,0,0xfcfa7b8561b4a7ef90bc26d8400a7d11c13f9df0d56759d7399c99ea03207b1a
188106,2022-02-01T01:03:41,14117052,114,40174992985484425,1707946063105908061,0x57e5f4e65f7bbaa30732c028447927ce8ece5a3b8f2746875a7aa10345c0c992
169153,2022-02-01T01:32:24,14117186,127,-278531506144899,0,0x5cbeee7f0a70a45645997dedb8fe9571638e76ebe07e42773f4484f3d3c17c5d
188369,2022-02-01T05:15:16,14118213,273,-2090044295221927,0,0x134a6043160c640ab9751a6b3df5124a915500f7fd341b41e24ddc008155b9a5
188106,2022-02-01T08:57:05,14119208,74,-1707946063105908061,0,0x28221c7c8d306becd98bff5bcf3b610a093ad57c9cc2d3c09636c9404c813c8a
188550,2022-02-01T08:59:12,14119217,133,1657471114520036035,1657471114520036035,0xa824a148561016eba22ca1123af1bf2775fa03039f430f2213913724f3991c9b
188276,2022-02-01T11:41:03,14119883,102,-716978026332976017,0,0x622211a2d20c248e291df2c53afc79fb06dd492954bf22d2a936ea52c606d4ff
188956,2022-02-02T22:25:26,14129291,114,14383756292804871,14383756292804871,0x711a190eda31b5674e7eadfa13044488cf73e960a786ed4148f312d48666d0eb
189138,2022-02-03T12:44:06,14133080,90,519881743842492599,519881743842492599,0x6694856434dcdb3bcdbf6a0756264d91e58a8ed39562c45e7dd014ac61df2dac
189138,2022-02-03T14:29:09,14133551,117,-171560975468022557,348320768374470042,0xfc4ebee66b4c1b0ef01afefabc9a8f11f7ffd5a59225e63499489f0999c8c747
188550,2022-02-03T22:21:29,14135676,187,32233742442024528,1689704856962060563,0x2f950accf6c60c9edc7a24ae14dc9f86d3d62f306a6af88144041f8872806f14
188550,2022-02-04T09:31:34,14138703,105,-1689704856962060563,0,0xe764d084ad977b1469b916fc0443eb1dcde6fb1fa33de78ebe8d76c5d2a61cbf
189422,2022-02-04T09:33:23,14138712,231,1705791676332685261,1705791676332685261,0x484a2ae5cfea07dce90a5e3999b910bfcf07071b6a2659e8fa8bbfc59538723b
189462,2022-02-04T12:07:10,14139422,155,2660298773041,2660298773041,0x4daccda677af8d2311d876c78240c0e0e31b861d56eccf07723da30985edadb4
189138,2022-02-04T12:14:18,14139467,148,-348320768374470042,0,0x935fc94b308be3d1ba194e202641446b5bcae220262ecd5130b68ade21d82528
189539,2022-02-04T17:44:23,14140946,163,11267631850883954,11267631850883954,0xc47030fa2730aef3f3bc5069605860a2628a1086fc67966b8cd57dd71c9a6c28
189623,2022-02-05T00:14:13,14142762,221,29739110740353409,29739110740353409,0x2a6034f5cb4f39e316b3b004dfaa84c364f25b9d2b26fea72791e44316520a60
189659,2022-02-05T02:41:41,14143372,117,5941506530889216,5941506530889216,0x6df227a4a0b51800a6bdf4e86dcd8e163e159eff8975e9a14ad7db9212a00709
190051,2022-02-06T01:20:06,14149436,71,4088255486550893,4088255486550893,0xe4bc14f060f86ccc71caa3c2814f750880b76ecb715d9933014117950289ab5a
189422,2022-02-06T10:22:19,14151933,76,-1705791676332685261,0,0x94e69b63ecc48022578bc034f0647bd02ce97482eb44d745454acef058f61649
190285,2022-02-06T10:23:03,14151938,118,1655380396362635580,1655380396362635580,0xdbe853a00f4f880eb32eda85e25ef966b72e965a91cdcbe3bd781f51952943fe
149267,2022-02-06T14:32:36,14153061,301,-301704292955822,0,0x168ce97a66fa79a7cce9342a63350ca959dd970149703ea7dcfd8a1afefbe7d0
190285,2022-02-07T10:08:49,14158303,125,-1655380396362635580,0,0x585df049d5da4410431ef5ea10d6fc3d9aff05f27a4e77406be65b4d97522698
190685,2022-02-07T10:09:53,14158308,36,1638909905608751194,1638909905608751194,0xd4db7ddaaed3055cd39f1de1df9b4838a9c42c2184978efcb0d77e2ad1a5df55
190996,2022-02-08T09:48:57,14164732,176,29035195734076993,29035195734076993,0x47103a864a84b1fb102411eb56dee92eb91bc97fc018ebce845bd7197e8e9d27
191007,2022-02-08T10:17:28,14164851,56,85254655571251627,85254655571251627,0xdaa8054dc9c33517bf0ff0382e09a7e98ef01fd159beb67859dccfe8916ec96a
190685,2022-02-08T11:44:06,14165225,113,-1638909905608751194,0,0xc623e4fbeb700733c6c6916652ebce7c1fc063c71b05ddbd55839c84a0bb5d1d
191025,2022-02-08T11:45:56,14165234,55,1622603290823357112,1622603290823357112,0xbf2ef32fbcbc2c5c3dc7f89cb54f47bea7d66a42af6f7b6e8e68cc6dadc985b9
188956,2022-02-09T03:33:31,14169479,170,-14383756292804871,0,0x8569efeb08c0ccd019cc177c6ebe54a62d65b2b6b8498fd83e0ffce1d6df9a08
189623,2022-02-09T20:50:14,14174130,168,-29739110740353409,0,0x2966518750e0a0f1cc77ce8572a5d8aabf71b00416f2043d2ab89063a0dae1ce
191025,2022-02-11T01:31:58,14181832,117,13507007306398876,1636110298129755988,0x4dc956ff435206257e3e827cb1c0323f96e8f71dc2d75a7fd4935f50fd7bbe57
4856,2022-02-12T14:57:58,14191935,51,-618735973528899,0,0xb7640360f258fe92299e0042798bd9a4b5f06a0494dd96c17e9d5d2c8933b997
39811,2022-02-14T03:26:01,14201777,85,-28992115189359,0,0x59b33e6934b8e6e51d0c55065551530d02da83cb53c480cd2426cb9409c86093
191025,2022-02-16T07:10:10,14215751,94,20330968994060195,1656441267123816183,0xea876f7177ef6b7121f3b4a163a2e7ac9554e2991247351bf0273a3abee2545b
194735,2022-02-17T14:36:51,14224222,32,904642601160243922,904642601160243922,0xe4586328ab8e0084d088757b50539de0734986b80876c35f53562c96824646f7
194735,2022-02-17T14:39:00,14224229,160,-904642601160243922,0,0xb17e7adcb8414df258269c7e1033f74ac71b6385d8d2a25ff92157b693caf998
194738,2022-02-17T14:40:51,14224237,248,436715535509205417,436715535509205417,0x1f959e4858d77ee01c526be450c062873b68efd36542adf1f94d7c0a639c75fa
194738,2022-02-17T14:49:02,14224268,219,-436715535509205417,0,0x53a57b300f7d7526f3a47a119163bbdd0556676dea91577fb5432a90274386de
185062,2022-02-20T03:24:23,14240504,234,1537532693722176,3087376748300045,0xdeadb12900ab8dae396d06de66f1a2bac9bbcdbac0ad45142524ab7edc292c88
195816,2022-02-20T23:13:41,14245880,129,4209529126582486746,4209529126582486746,0x15769d92f883517394415872172c8109f88d2fb225d361402bfb7219414ddda3
56259,2022-02-21T08:00:35,14248205,126,-475154112816596,0,0x3e87083fb7397b04714ae691fbd0ae662432914ab1c6d598a254e51067adcac8
195816,2022-02-22T00:17:30,14252606,115,-4209529126582486746,0,0x2a786d54d7063770b544f3fd6b11c4cfbe04fe560059835de276c9a70d857a90
196085,2022-02-22T00:30:22,14252651,183,429539286275997231,429539286275997231,0x0a543115775f3bcfe19d2cedd57bcfaef0993afbc7e56c32f5fdbf6b8f5235fc
196138,2022-02-22T04:50:09,14253838,280,96980998135546178,96980998135546178,0xa9ed53320dd4fa25c499f84b7e04a175d9ba458780cdf46cfbe8969e9d3152bd
196273,2022-02-22T14:08:57,14256311,132,5366666731033,5366666731033,0x4922b0a88ca4128277ff627841fad77f936780a5c5068893818b172f87668913
196138,2022-02-22T16:03:18,14256807,81,-96980998135546178,0,0x0bb8908172ca1e52eaebfb4c7961c975f59d3940305a4271c6134b0bb67a5ae0
196085,2022-02-23T02:16:09,14259615,149,-429539286275997231,0,0x00bf345daf4ee101bb6e2210f0e00b2c71ca7714258d89079fc093e83bee5aee
196401,2022-02-23T02:21:45,14259646,132,374410180647885362,374410180647885362,0x8126b0f71a3eff458db78c67d59a02d959d4e39ac296a55e03fae4f4b77eee1f
196401,2022-02-23T13:09:50,14262507,114,-374410180647885362,0,0x1dcde1307149447aebaaeacc3a6e56b28e9d793e8b009ef75b9eaef81af20b5d
196547,2022-02-23T13:23:16,14262566,58,331125789791805032,331125789791805032,0x9f117fca7e90fdf2ca71ca1ad0b4a5f2d0711cf5566f220e4b0645660212df4f
196547,2022-02-24T03:16:08,14266313,364,-331125789791805032,0,0xdb991dbfd4e2e431c95a79eafbce5e320e68b56baff2b480dbf60abc3fd0bb5a
196704,2022-02-24T03:36:04,14266389,155,93512346294714462,93512346294714462,0x85176df88bae69487be24ef9863c2634ee692afc24ea56b366bfce5f46b46d9e
190051,2022-02-24T05:22:46,14266867,85,-4088255486550893,0,0xbf3c7573d212ff4ca5eacaf1440e7f8f46685380c438d412ee117e6e26263d99
196746,2022-02-24T06:08:05,14267072,208,3803363939390321,3803363939390321,0x578c6b25657ed36b64f830f8c06a1126a0a5164e35b0bed2bceb5f82fdf31cc6
196747,2022-02-24T06:16:34,14267107,329,18324537913609987,18324537913609987,0xcf7f3d116b90210ce491e42ddac47f32e7e27a9ed4a8dfa1eb20c015ace4167b
